surah_number,surah_name_arabic,surah_name_english,ayah_number,tafsir_text,tafsir_author,url,extraction_timestamp
74,المدثر,Al-Muddaththir,1,"الباحث القرآني﴿يا أَيُّهَا﴾ حرف نداء ومنادى مبني على الضم في محل نصب وها حرف تنبيه و ﴿الْمُدَّثِّرُ﴾ بدل من أي والجملة ابتدائية لا محل لها ﴿قُمْ﴾ أمر فاعله مستتر ﴿فَأَنْذِرْ﴾ أمر معطوف على قم وجملة قم ابتدائية أيضا لا محل لها. ﴿وَرَبَّكَ﴾ مفعول به مقدم ﴿فَكَبِّرْ﴾ الفاء واقعة في جواب شرط محذوف وأمر فاعله مستتر والجملة جواب الشرط لا محل لها. ﴿وَثِيابَكَ﴾ الواو حرف عطف ومفعول به مقدم ﴿فَطَهِّرْ﴾ كإعراب فكبر ﴿وَالرُّجْزَ فَاهْجُرْ﴾ معطوف على ما قبله. ﴿وَلا تَمْنُنْ﴾ الواو حرف عطف ومضارع مجزوم بلا الناهية والجملة معطوفة على ما قبلها ﴿تَسْتَكْثِرُ﴾ مضارع فاعله مستتر والجملة حال.
﴿وَلِرَبِّكَ﴾ متعلقان بما بعدهما ﴿فَاصْبِرْ﴾ سبق إعراب مثيلها.",Iraab ul Quran,https://tafsir.app/iraab-daas/74/1,2025-06-30 15:15:00
74,المدثر,Al-Muddaththir,2,"الباحث القرآني﴿يا أَيُّهَا﴾ حرف نداء ومنادى مبني على الضم في محل نصب وها حرف تنبيه و ﴿الْمُدَّثِّرُ﴾ بدل من أي والجملة ابتدائية لا محل لها ﴿قُمْ﴾ أمر فاعله مستتر ﴿فَأَنْذِرْ﴾ أمر معطوف على قم وجملة قم ابتدائية أيضا لا محل لها. ﴿وَرَبَّكَ﴾ مفعول به مقدم ﴿فَكَبِّرْ﴾ الفاء واقعة في جواب شرط محذوف وأمر فاعله مستتر والجملة جواب الشرط لا محل لها. ﴿وَثِيابَكَ﴾ الواو حرف عطف ومفعول به مقدم ﴿فَطَهِّرْ﴾ كإعراب فكبر ﴿وَالرُّجْزَ فَاهْجُرْ﴾ معطوف على ما قبله. ﴿وَلا تَمْنُنْ﴾ الواو حرف عطف ومضارع مجزوم بلا الناهية والجملة معطوفة على ما قبلها ﴿تَسْتَكْثِرُ﴾ مضارع فاعله مستتر والجملة حال.
﴿وَلِرَبِّكَ﴾ متعلقان بما بعدهما ﴿فَاصْبِرْ﴾ سبق إعراب مثيلها.",Iraab ul Quran,https://tafsir.app/iraab-daas/74/2,2025-06-30 15:15:01
74,المدثر,Al-Muddaththir,3,"الباحث القرآني﴿يا أَيُّهَا﴾ حرف نداء ومنادى مبني على الضم في محل نصب وها حرف تنبيه و ﴿الْمُدَّثِّرُ﴾ بدل من أي والجملة ابتدائية لا محل لها ﴿قُمْ﴾ أمر فاعله مستتر ﴿فَأَنْذِرْ﴾ أمر معطوف على قم وجملة قم ابتدائية أيضا لا محل لها. ﴿وَرَبَّكَ﴾ مفعول به مقدم ﴿فَكَبِّرْ﴾ الفاء واقعة في جواب شرط محذوف وأمر فاعله مستتر والجملة جواب الشرط لا محل لها. ﴿وَثِيابَكَ﴾ الواو حرف عطف ومفعول به مقدم ﴿فَطَهِّرْ﴾ كإعراب فكبر ﴿وَالرُّجْزَ فَاهْجُرْ﴾ معطوف على ما قبله. ﴿وَلا تَمْنُنْ﴾ الواو حرف عطف ومضارع مجزوم بلا الناهية والجملة معطوفة على ما قبلها ﴿تَسْتَكْثِرُ﴾ مضارع فاعله مستتر والجملة حال.
﴿وَلِرَبِّكَ﴾ متعلقان بما بعدهما ﴿فَاصْبِرْ﴾ سبق إعراب مثيلها.",Iraab ul Quran,https://tafsir.app/iraab-daas/74/3,2025-06-30 15:15:03
74,المدثر,Al-Muddaththir,4,"الباحث القرآني﴿يا أَيُّهَا﴾ حرف نداء ومنادى مبني على الضم في محل نصب وها حرف تنبيه و ﴿الْمُدَّثِّرُ﴾ بدل من أي والجملة ابتدائية لا محل لها ﴿قُمْ﴾ أمر فاعله مستتر ﴿فَأَنْذِرْ﴾ أمر معطوف على قم وجملة قم ابتدائية أيضا لا محل لها. ﴿وَرَبَّكَ﴾ مفعول به مقدم ﴿فَكَبِّرْ﴾ الفاء واقعة في جواب شرط محذوف وأمر فاعله مستتر والجملة جواب الشرط لا محل لها. ﴿وَثِيابَكَ﴾ الواو حرف عطف ومفعول به مقدم ﴿فَطَهِّرْ﴾ كإعراب فكبر ﴿وَالرُّجْزَ فَاهْجُرْ﴾ معطوف على ما قبله. ﴿وَلا تَمْنُنْ﴾ الواو حرف عطف ومضارع مجزوم بلا الناهية والجملة معطوفة على ما قبلها ﴿تَسْتَكْثِرُ﴾ مضارع فاعله مستتر والجملة حال.
﴿وَلِرَبِّكَ﴾ متعلقان بما بعدهما ﴿فَاصْبِرْ﴾ سبق إعراب مثيلها.",Iraab ul Quran,https://tafsir.app/iraab-daas/74/4,2025-06-30 15:15:05
74,المدثر,Al-Muddaththir,5,"الباحث القرآني﴿يا أَيُّهَا﴾ حرف نداء ومنادى مبني على الضم في محل نصب وها حرف تنبيه و ﴿الْمُدَّثِّرُ﴾ بدل من أي والجملة ابتدائية لا محل لها ﴿قُمْ﴾ أمر فاعله مستتر ﴿فَأَنْذِرْ﴾ أمر معطوف على قم وجملة قم ابتدائية أيضا لا محل لها. ﴿وَرَبَّكَ﴾ مفعول به مقدم ﴿فَكَبِّرْ﴾ الفاء واقعة في جواب شرط محذوف وأمر فاعله مستتر والجملة جواب الشرط لا محل لها. ﴿وَثِيابَكَ﴾ الواو حرف عطف ومفعول به مقدم ﴿فَطَهِّرْ﴾ كإعراب فكبر ﴿وَالرُّجْزَ فَاهْجُرْ﴾ معطوف على ما قبله. ﴿وَلا تَمْنُنْ﴾ الواو حرف عطف ومضارع مجزوم بلا الناهية والجملة معطوفة على ما قبلها ﴿تَسْتَكْثِرُ﴾ مضارع فاعله مستتر والجملة حال.
﴿وَلِرَبِّكَ﴾ متعلقان بما بعدهما ﴿فَاصْبِرْ﴾ سبق إعراب مثيلها.",Iraab ul Quran,https://tafsir.app/iraab-daas/74/5,2025-06-30 15:15:06
74,المدثر,Al-Muddaththir,6,"الباحث القرآني﴿يا أَيُّهَا﴾ حرف نداء ومنادى مبني على الضم في محل نصب وها حرف تنبيه و ﴿الْمُدَّثِّرُ﴾ بدل من أي والجملة ابتدائية لا محل لها ﴿قُمْ﴾ أمر فاعله مستتر ﴿فَأَنْذِرْ﴾ أمر معطوف على قم وجملة قم ابتدائية أيضا لا محل لها. ﴿وَرَبَّكَ﴾ مفعول به مقدم ﴿فَكَبِّرْ﴾ الفاء واقعة في جواب شرط محذوف وأمر فاعله مستتر والجملة جواب الشرط لا محل لها. ﴿وَثِيابَكَ﴾ الواو حرف عطف ومفعول به مقدم ﴿فَطَهِّرْ﴾ كإعراب فكبر ﴿وَالرُّجْزَ فَاهْجُرْ﴾ معطوف على ما قبله. ﴿وَلا تَمْنُنْ﴾ الواو حرف عطف ومضارع مجزوم بلا الناهية والجملة معطوفة على ما قبلها ﴿تَسْتَكْثِرُ﴾ مضارع فاعله مستتر والجملة حال.
﴿وَلِرَبِّكَ﴾ متعلقان بما بعدهما ﴿فَاصْبِرْ﴾ سبق إعراب مثيلها.",Iraab ul Quran,https://tafsir.app/iraab-daas/74/6,2025-06-30 15:15:08
74,المدثر,Al-Muddaththir,7,"الباحث القرآني﴿يا أَيُّهَا﴾ حرف نداء ومنادى مبني على الضم في محل نصب وها حرف تنبيه و ﴿الْمُدَّثِّرُ﴾ بدل من أي والجملة ابتدائية لا محل لها ﴿قُمْ﴾ أمر فاعله مستتر ﴿فَأَنْذِرْ﴾ أمر معطوف على قم وجملة قم ابتدائية أيضا لا محل لها. ﴿وَرَبَّكَ﴾ مفعول به مقدم ﴿فَكَبِّرْ﴾ الفاء واقعة في جواب شرط محذوف وأمر فاعله مستتر والجملة جواب الشرط لا محل لها. ﴿وَثِيابَكَ﴾ الواو حرف عطف ومفعول به مقدم ﴿فَطَهِّرْ﴾ كإعراب فكبر ﴿وَالرُّجْزَ فَاهْجُرْ﴾ معطوف على ما قبله. ﴿وَلا تَمْنُنْ﴾ الواو حرف عطف ومضارع مجزوم بلا الناهية والجملة معطوفة على ما قبلها ﴿تَسْتَكْثِرُ﴾ مضارع فاعله مستتر والجملة حال.
﴿وَلِرَبِّكَ﴾ متعلقان بما بعدهما ﴿فَاصْبِرْ﴾ سبق إعراب مثيلها.",Iraab ul Quran,https://tafsir.app/iraab-daas/74/7,2025-06-30 15:15:09
74,المدثر,Al-Muddaththir,8,الباحث القرآني﴿فَإِذا﴾ الفاء حرف استئناف ﴿إذا﴾ ظرفية شرطية غير جازمة ﴿نُقِرَ﴾ ماض مبني للمجهول ونائب الفاعل مستتر و ﴿فِي النَّاقُورِ﴾ متعلقان بالفعل والجملة في محل جر بالإضافة، ﴿فَذلِكَ﴾ الفاء رابطة واسم الإشارة مبتدأ و ﴿يَوْمَئِذٍ﴾ بدل من اسم الإشارة و ﴿يَوْمٌ﴾ خبر المبتدأ و ﴿عَسِيرٌ﴾ صفة والجملة جواب شرط لا محل لها و ﴿عَلَى الْكافِرِينَ﴾ متعلقان بعسير و ﴿غَيْرُ﴾ صفة ثانية ليوم و ﴿يَسِيرٍ﴾ مضاف إليه.,Iraab ul Quran,https://tafsir.app/iraab-daas/74/8,2025-06-30 15:15:11
74,المدثر,Al-Muddaththir,9,الباحث القرآني﴿فَإِذا﴾ الفاء حرف استئناف ﴿إذا﴾ ظرفية شرطية غير جازمة ﴿نُقِرَ﴾ ماض مبني للمجهول ونائب الفاعل مستتر و ﴿فِي النَّاقُورِ﴾ متعلقان بالفعل والجملة في محل جر بالإضافة، ﴿فَذلِكَ﴾ الفاء رابطة واسم الإشارة مبتدأ و ﴿يَوْمَئِذٍ﴾ بدل من اسم الإشارة و ﴿يَوْمٌ﴾ خبر المبتدأ و ﴿عَسِيرٌ﴾ صفة والجملة جواب شرط لا محل لها و ﴿عَلَى الْكافِرِينَ﴾ متعلقان بعسير و ﴿غَيْرُ﴾ صفة ثانية ليوم و ﴿يَسِيرٍ﴾ مضاف إليه.,Iraab ul Quran,https://tafsir.app/iraab-daas/74/9,2025-06-30 15:15:13
74,المدثر,Al-Muddaththir,10,الباحث القرآني﴿فَإِذا﴾ الفاء حرف استئناف ﴿إذا﴾ ظرفية شرطية غير جازمة ﴿نُقِرَ﴾ ماض مبني للمجهول ونائب الفاعل مستتر و ﴿فِي النَّاقُورِ﴾ متعلقان بالفعل والجملة في محل جر بالإضافة، ﴿فَذلِكَ﴾ الفاء رابطة واسم الإشارة مبتدأ و ﴿يَوْمَئِذٍ﴾ بدل من اسم الإشارة و ﴿يَوْمٌ﴾ خبر المبتدأ و ﴿عَسِيرٌ﴾ صفة والجملة جواب شرط لا محل لها و ﴿عَلَى الْكافِرِينَ﴾ متعلقان بعسير و ﴿غَيْرُ﴾ صفة ثانية ليوم و ﴿يَسِيرٍ﴾ مضاف إليه.,Iraab ul Quran,https://tafsir.app/iraab-daas/74/10,2025-06-30 15:15:14
