surah_number,surah_name_arabic,surah_name_english,ayah_number,tafsir_text,tafsir_author,url,extraction_timestamp
85,البروج,Al-Buruj,1,الباحث القرآني﴿وَالسَّماءِ﴾ جار ومجرور متعلقان بفعل محذوف تقديره أقسم ﴿ذاتِ الْبُرُوجِ﴾ صفة مضافة إلى البروج، والبروج: الكواكب في السماء.,Iraab ul Quran,https://tafsir.app/iraab-daas/85/1,2025-06-30 15:26:04
85,البروج,Al-Buruj,2,الباحث القرآني﴿وَالْيَوْمِ﴾ معطوف على السماء ﴿الْمَوْعُودِ﴾ صفة اليوم.,Iraab ul Quran,https://tafsir.app/iraab-daas/85/2,2025-06-30 15:26:06
85,البروج,Al-Buruj,3,الباحث القرآنيمعطوفان على ما قبلهما.,Iraab ul Quran,https://tafsir.app/iraab-daas/85/3,2025-06-30 15:26:08
85,البروج,Al-Buruj,4,الباحث القرآني﴿قُتِلَ﴾ ماض مبني للمجهول ﴿أَصْحابُ الْأُخْدُودِ﴾ نائب فاعل مضاف إلى الأخدود والجملة الفعلية جواب القسم.,Iraab ul Quran,https://tafsir.app/iraab-daas/85/4,2025-06-30 15:26:09
85,البروج,Al-Buruj,5,الباحث القرآني﴿النَّارِ﴾ بدل اشتمال من أصحاب الأخدود ﴿ذاتِ الْوَقُودِ﴾ صفة النار مضافة إلى الوقود.,Iraab ul Quran,https://tafsir.app/iraab-daas/85/5,2025-06-30 15:26:11
85,البروج,Al-Buruj,6,الباحث القرآني﴿إِذْ هُمْ﴾ ظرف زمان ومبتدأ ﴿عَلَيْها﴾ متعلقان بالخبر ﴿قُعُودٌ﴾ خبر والجملة الاسمية في محل جر بالإضافة.,Iraab ul Quran,https://tafsir.app/iraab-daas/85/6,2025-06-30 15:26:12
85,البروج,Al-Buruj,7,الباحث القرآني﴿وَهُمْ﴾ الواو حرف عطف ﴿هُمْ﴾ مبتدأ ﴿عَلى ما﴾ متعلقان بشهود ﴿يَفْعَلُونَ﴾ مضارع مرفوع والواو فاعله والجملة صلة ﴿بِالْمُؤْمِنِينَ﴾ متعلقان بالفعل ﴿شُهُودٌ﴾ خبر المبتدأ والجملة الاسمية معطوفة على ما قبلها.,Iraab ul Quran,https://tafsir.app/iraab-daas/85/7,2025-06-30 15:26:14
85,البروج,Al-Buruj,8,الباحث القرآني﴿وَما﴾ الواو حرف استئناف ﴿ما﴾ نافية ﴿نَقَمُوا﴾ ماض وفاعله ﴿مِنْهُمْ﴾ متعلقان بالفعل والجملة مستأنفة لا محل لها ﴿إِلَّا﴾ حرف استثناء ﴿أَنْ يُؤْمِنُوا﴾ مضارع منصوب بأن والواو فاعله والمصدر المؤول من أن والفعل في محل نصب مفعول به ﴿بِاللَّهِ﴾ متعلقان بالفعل ﴿الْعَزِيزِ الْحَمِيدِ﴾ بدلان من لفظ الجلالة.,Iraab ul Quran,https://tafsir.app/iraab-daas/85/8,2025-06-30 15:26:16
85,البروج,Al-Buruj,9,الباحث القرآني﴿الَّذِي﴾ بدل ثالث من لفظ الجلالة ﴿لَهُ﴾ خبر مقدم ﴿مُلْكُ﴾ مبتدأ مؤخر والجملة الاسمية صلة ﴿السَّماواتِ﴾ مضاف إليه ﴿وَالْأَرْضِ﴾ معطوف على السموات ﴿وَاللَّهُ﴾ مبتدأ ﴿عَلى كُلِّ﴾ متعلقان بالخبر شهيد ﴿شَيْءٍ﴾ مضاف إليه والجملة حال ﴿شَهِيدٌ﴾ خبر.,Iraab ul Quran,https://tafsir.app/iraab-daas/85/9,2025-06-30 15:26:17
85,البروج,Al-Buruj,10,الباحث القرآني﴿إِنَّ الَّذِينَ﴾ إن واسمها ﴿فَتَنُوا﴾ ماض وفاعله ﴿الْمُؤْمِنِينَ﴾ مفعول به ﴿وَالْمُؤْمِناتِ﴾ معطوف على المؤمنين والجملة الفعلية صلة الذين و ﴿ثُمَّ﴾ حرف عطف ﴿لَمْ يَتُوبُوا﴾ مضارع مجزوم بلم والواو فاعله والجملة معطوفة على ما قبلها. ﴿فَلَهُمْ﴾ الفاء زائدة ﴿لَهُمْ عَذابُ﴾ خبر مقدم ومبتدأ مؤخر ﴿جَهَنَّمَ﴾ مضاف إليه والجملة الاسمية خبر إن وجملة إن الذين.. مستأنفة ﴿وَلَهُمْ عَذابُ الْحَرِيقِ﴾ معطوفة على ما قبلها.,Iraab ul Quran,https://tafsir.app/iraab-daas/85/10,2025-06-30 15:26:19
