surah_number,surah_name_arabic,surah_name_english,ayah_number,tafsir_text,tafsir_author,url,extraction_timestamp
72,الجن,Al-Jinn,1,الباحث القرآني﴿قُلْ﴾ أمر فاعله مستتر والجملة ابتدائية لا محل لها ﴿أُوحِيَ﴾ ماض مبني للمجهول ﴿إِلَيَّ﴾ متعلقان بالفعل ﴿أَنَّهُ اسْتَمَعَ﴾ أن واسمها وماض ﴿نَفَرٌ﴾ فاعله ﴿مِنَ الْجِنِّ﴾ صفة نفر والجملة الفعلية خبر أن والمصدر المؤول من أن واسمها وخبرها نائب فاعل أوحي وجملة أوحي.. مقول القول ﴿فَقالُوا﴾ الفاء حرف عطف وماض وفاعله والجملة معطوفة على جملة استمع ﴿إِنَّا﴾ إن واسمها ﴿سَمِعْنا قُرْآناً﴾ ماض وفاعله ومفعوله ﴿عَجَباً﴾ صفة والجملة الفعلية خبر إن والجملة الاسمية مقول القول.,Iraab ul Quran,https://tafsir.app/iraab-daas/72/1,2025-06-30 15:13:41
72,الجن,Al-Jinn,2,الباحث القرآني﴿يَهْدِي﴾ مضارع فاعله مستتر ﴿إِلَى الرُّشْدِ﴾ متعلقان بالفعل والجملة صفة ثانية لقرآنا ﴿فَآمَنَّا﴾ ماض وفاعله ﴿بِهِ﴾ متعلقان بالفعل والجملة معطوفة على ما قبلها ﴿وَلَنْ نُشْرِكَ﴾ مضارع منصوب بلن فاعله مستتر ﴿بِرَبِّنا﴾ متعلقان بالفعل ﴿أَحَداً﴾ مفعول به والجملة معطوفة على ما قبلها أيضا.,Iraab ul Quran,https://tafsir.app/iraab-daas/72/2,2025-06-30 15:13:43
72,الجن,Al-Jinn,3,الباحث القرآني﴿وَأَنَّهُ﴾ الواو حرف عطف وأن واسمها ﴿تَعالى جَدُّ﴾ ماض وفاعله، أي تنزه عما نسب إليه. ﴿رَبِّنا﴾ مضاف إليه والجملة الفعلية خبر أن والجملة الاسمية معطوفة على ما قبلها ﴿مَا اتَّخَذَ﴾ ما نافية وماض فاعله مستتر ﴿صاحِبَةً﴾ مفعول به ﴿وَلا وَلَداً﴾ معطوف على صاحبة والجملة حال.,Iraab ul Quran,https://tafsir.app/iraab-daas/72/3,2025-06-30 15:13:45
72,الجن,Al-Jinn,4,الباحث القرآني﴿وَأَنَّهُ كانَ﴾ أن واسمها وماض ناقص اسمه مستتر ﴿يَقُولُ سَفِيهُنا﴾ مضارع وفاعله والجملة خبر كان وجملة كان خبر أن وجملة أنه معطوفة على ما قبلها ﴿عَلَى اللَّهِ﴾ متعلقان بيقول ﴿شَطَطاً﴾ صفة مفعول مطلق محذوف.,Iraab ul Quran,https://tafsir.app/iraab-daas/72/4,2025-06-30 15:13:46
72,الجن,Al-Jinn,5,الباحث القرآني﴿وَأَنَّا ظَنَنَّا﴾ أن واسمها وماض وفاعله والجملة خبر أن والجملة الاسمية معطوفة على ما قبلها ﴿أَنْ لَنْ تَقُولَ﴾ أن مخففة واسمها ضمير الشأن محذوف ومضارع منصوب بلن ﴿الْإِنْسُ﴾ فاعل ﴿وَالْجِنُّ﴾ معطوف على الإنس ﴿عَلَى اللَّهِ﴾ متعلقان بالفعل ﴿كَذِباً﴾ مفعول به وجملة لن تقول خبر أن المخففة والمصدر المؤول من أن المخففة واسمها وخبرها سدت مسد مفعولي ظننا.,Iraab ul Quran,https://tafsir.app/iraab-daas/72/5,2025-06-30 15:13:48
72,الجن,Al-Jinn,6,الباحث القرآني﴿وَأَنَّهُ كانَ رِجالٌ﴾ أن واسمها وماض ناقص واسمه ﴿مِنَ الْإِنْسِ﴾ صفة رجال ﴿يَعُوذُونَ﴾ مضارع مرفوع والواو فاعله والجملة خبر كان وجملة كان خبر أنه وجملة أنه معطوفة على ما قبلها ﴿بِرِجالٍ﴾ متعلقان بيعوذون ﴿مِنَ الْجِنِّ﴾ صفة رجال ﴿فَزادُوهُمْ﴾ ماض وفاعله ومفعوله الأول ﴿رَهَقاً﴾ مفعول به ثان والجملة معطوفة على ما قبلها.,Iraab ul Quran,https://tafsir.app/iraab-daas/72/6,2025-06-30 15:13:49
72,الجن,Al-Jinn,7,الباحث القرآني﴿وَأَنَّهُمْ ظَنُّوا﴾ أن واسمها وماض وفاعله والجملة خبر أنهم والجملة الاسمية معطوفة على ما قبلها ﴿كَما﴾ صفة مفعول مطلق محذوف ﴿ظَنَنْتُمْ﴾ ماض وفاعله والجملة صلة الموصول ﴿أَنْ﴾ أن مخففة من الثقيلة واسمها ضمير الشأن محذوف ﴿لَنْ يَبْعَثَ اللَّهُ﴾ مضارع منصوب بلن ولفظ الجلالة فاعله ﴿أَحَداً﴾ مفعوله والجملة الفعلية خبر أن والمصدر من أن المخففة وما بعدها سد مسد مفعولي ظن.,Iraab ul Quran,https://tafsir.app/iraab-daas/72/7,2025-06-30 15:13:51
72,الجن,Al-Jinn,8,الباحث القرآني﴿وَأَنَّا﴾ أن واسمها ﴿لَمَسْنَا السَّماءَ﴾ ماض وفاعله ومفعوله والجملة الفعلية خبر أن والجملة الاسمية معطوفة على ما قبلها ﴿فَوَجَدْناها﴾ ماض وفاعله ومفعوله والجملة معطوفة على ما قبلها ﴿مُلِئَتْ﴾ ماض مبني للمجهول ونائب الفاعل مستتر ﴿حَرَساً﴾ تمييز ﴿شَدِيداً﴾ صفة حرسا ﴿وَشُهُباً﴾ معطوف على حرسا وجملة ملئت حال.,Iraab ul Quran,https://tafsir.app/iraab-daas/72/8,2025-06-30 15:13:52
72,الجن,Al-Jinn,9,الباحث القرآني﴿وَأَنَّا كُنَّا﴾ أن واسمها وكان واسمها ﴿نَقْعُدُ﴾ مضارع فاعله مستتر والجملة خبر كنا وجملة كنا خبر أنا وجملة أنا معطوفة على ما قبلها ﴿مِنْها﴾ متعلقان بالفعل ﴿مَقاعِدَ﴾ ظرف مكان ﴿لِلسَّمْعِ﴾ متعلقان بالفعل نقعد ﴿فَمَنْ يَسْتَمِعِ﴾ من اسم شرط جازم مبتدأ ومضارع مجزوم لأنه فعل الشرط ﴿الْآنَ﴾ ظرف زمان ﴿يَجِدْ﴾ مضارع مجزوم لأنه جواب الشرط ﴿لَهُ﴾ جار ومجرور في محل نصب مفعول به ثان ﴿شِهاباً﴾ مفعول به أول ﴿رَصَداً﴾ صفة شهابا وجملة يجد جواب الشرط لا محل لها وجملتا الشرط والجواب خبر من وجملة من مستأنفة لا محل لها.,Iraab ul Quran,https://tafsir.app/iraab-daas/72/9,2025-06-30 15:13:54
72,الجن,Al-Jinn,10,الباحث القرآني﴿وَأَنَّا﴾ أن واسمها ﴿لا نَدْرِي﴾ لا نافية ومضارع فاعله مستتر والجملة خبر أنا وجملة أنا معطوفة على ما قبلها ﴿أَشَرٌّ﴾ الهمزة للاستفهام ﴿شَرٌّ﴾ نائب فاعل لفعل محذوف ﴿أُرِيدَ﴾ ماض مبني للمجهول ونائب الفاعل مستتر ﴿بِمَنْ﴾ متعلقان بالفعل ﴿فِي الْأَرْضِ﴾ متعلقان بمحذوف صلة الموصول وجملة أريد مفسرة لا محل لها وجملة أشر سدت مسد مفعولي ندري ﴿أَمْ أَرادَ﴾ حرف عطف وماض ﴿بِهِمْ﴾ متعلقان بالفعل ﴿رَبُّهُمْ﴾ فاعل ﴿رَشَداً﴾ مفعول به والجملة معطوفة على ما قبلها.,Iraab ul Quran,https://tafsir.app/iraab-daas/72/10,2025-06-30 15:13:56
