surah_number,surah_name_arabic,surah_name_english,ayah_number,tafsir_text,tafsir_author,url,extraction_timestamp
90,البلد,Al-Balad,1,الباحث القرآني﴿لا أُقْسِمُ﴾ لا زائدة ومضارع فاعله مستتر ﴿بِهذَا﴾ متعلقان بالفعل ﴿الْبَلَدِ﴾ بدل والجملة ابتدائية لا محل لها.,Iraab ul Quran,https://tafsir.app/iraab-daas/90/1,2025-06-30 15:29:18
90,البلد,Al-Balad,2,الباحث القرآني﴿وَأَنْتَ حِلٌّ﴾ الواو اعتراضية ومبتدأ وخبره والجملة معترضة لا محل لها ﴿بِهذَا﴾ متعلقان بما قبلهما ﴿الْبَلَدِ﴾ بدل من اسم الإشارة.,Iraab ul Quran,https://tafsir.app/iraab-daas/90/2,2025-06-30 15:29:19
90,البلد,Al-Balad,3,الباحث القرآني﴿وَوالِدٍ﴾ معطوف على البلد ﴿وَما﴾ معطوف على البلد أيضا ﴿وَلَدَ﴾ ماض فاعله مستتر والجملة صلة.,Iraab ul Quran,https://tafsir.app/iraab-daas/90/3,2025-06-30 15:29:21
90,البلد,Al-Balad,4,الباحث القرآني﴿لَقَدْ﴾ اللام واقعة في جواب القسم وقد حرف تحقيق ﴿خَلَقْنَا﴾ ماض وفاعله ﴿الْإِنْسانَ﴾ مفعول به ﴿فِي كَبَدٍ﴾ متعلقان بمحذوف حال والجملة جواب القسم لا محل لها.,Iraab ul Quran,https://tafsir.app/iraab-daas/90/4,2025-06-30 15:29:23
90,البلد,Al-Balad,5,الباحث القرآني﴿أَيَحْسَبُ﴾ الهمزة حرف استفهام توبيخي ومضارع فاعله مستتر والجملة مستأنفة لا محل لها ﴿أَنْ﴾ مخففة من الثقيلة واسمها ضمير الشأن محذوف ﴿لَنْ يَقْدِرَ﴾ مضارع منصوب بلن ﴿عَلَيْهِ﴾ متعلقان بالفعل ﴿أَحَدٌ﴾ فاعل والجملة الفعلية خبر أن والمصدر المؤول من أن وما بعدها سد مسد مفعولي يحسب.,Iraab ul Quran,https://tafsir.app/iraab-daas/90/5,2025-06-30 15:29:25
90,البلد,Al-Balad,6,الباحث القرآني﴿يَقُولُ﴾ مضارع فاعله مستتر والجملة حال. ﴿أَهْلَكْتُ﴾ ماض وفاعله ﴿مالًا﴾ مفعول به ﴿لُبَداً﴾ صفة والجملة مقول القول.,Iraab ul Quran,https://tafsir.app/iraab-daas/90/6,2025-06-30 15:29:26
90,البلد,Al-Balad,7,الباحث القرآني﴿أَيَحْسَبُ﴾ الهمزة حرف استفهام توبيخي ومضارع فاعله مستتر والجملة مستأنفة لا محل لها ﴿أَنْ﴾ مخففة من الثقيلة واسمها ضمير الشأن محذوف ﴿لَمْ يَرَهُ﴾ مضارع مجزوم بلم والهاء مفعول به ﴿أَحَدٌ﴾ فاعل والجملة الفعلية خبر أن. والمصدر المؤول من أن وما بعدها سد مسد مفعولي يحسب.,Iraab ul Quran,https://tafsir.app/iraab-daas/90/7,2025-06-30 15:29:28
90,البلد,Al-Balad,8,الباحث القرآني﴿أَلَمْ نَجْعَلْ﴾ الهمزة حرف استفهام تقريري ومضارع مجزوم بلم والفاعل مستتر ﴿لَهُ﴾ متعلقان بالفعل ﴿عَيْنَيْنِ﴾ مفعول به والجملة مستأنفة لا محل لها.,Iraab ul Quran,https://tafsir.app/iraab-daas/90/8,2025-06-30 15:29:30
90,البلد,Al-Balad,9,الباحث القرآني﴿وَلِساناً وَشَفَتَيْنِ﴾ معطوف على ما قبله.,Iraab ul Quran,https://tafsir.app/iraab-daas/90/9,2025-06-30 15:29:32
90,البلد,Al-Balad,10,الباحث القرآني﴿وَهَدَيْناهُ﴾ ماض وفاعله والهاء مفعول به أول ﴿النَّجْدَيْنِ﴾ مفعوله الثاني والجملة معطوفة على ما قبلها.,Iraab ul Quran,https://tafsir.app/iraab-daas/90/10,2025-06-30 15:29:33
90,البلد,Al-Balad,11,الباحث القرآني﴿فَلَا﴾ الفاء حرف استئناف ولا نافية ﴿اقْتَحَمَ﴾ ماض فاعله مستتر ﴿الْعَقَبَةَ﴾ مفعول به والجملة مستأنفة لا محل لها.,Iraab ul Quran,https://tafsir.app/iraab-daas/90/11,2025-06-30 15:29:35
90,البلد,Al-Balad,12,الباحث القرآني﴿وَما﴾ الواو حرف استئناف وما اسم استفهام مبتدأ ﴿أَدْراكَ﴾ ماض ومفعوله والفاعل مستتر والجملة الفعلية خبر ما والجملة الاسمية مستأنفة لا محل لها ﴿مَا الْعَقَبَةُ﴾ مبتدأ وخبره والجملة الاسمية سدت مسد مفعول أدراك الثاني.,Iraab ul Quran,https://tafsir.app/iraab-daas/90/12,2025-06-30 15:29:37
90,البلد,Al-Balad,13,الباحث القرآني﴿فَكُّ﴾ خبر لمبتدأ محذوف ﴿رَقَبَةٍ﴾ مضاف إليه. والجملة مفسرة.,Iraab ul Quran,https://tafsir.app/iraab-daas/90/13,2025-06-30 15:29:39
90,البلد,Al-Balad,14,الباحث القرآني﴿أَوْ﴾ حرف عطف ﴿إِطْعامٌ﴾ معطوف على فك ﴿فِي يَوْمٍ﴾ متعلقان بما قبلهما ﴿ذِي﴾ صفة يوم ﴿مَسْغَبَةٍ﴾ مضاف إليه,Iraab ul Quran,https://tafsir.app/iraab-daas/90/14,2025-06-30 15:29:40
90,البلد,Al-Balad,15,الباحث القرآني﴿يَتِيماً﴾ مفعول به لإطعام ﴿ذا مَقْرَبَةٍ﴾ صفة يتيما مضافة إلى مقربة.,Iraab ul Quran,https://tafsir.app/iraab-daas/90/15,2025-06-30 15:29:42
90,البلد,Al-Balad,16,الباحث القرآنيمعطوفة على الآية السابقة وإعرابها واضح.,Iraab ul Quran,https://tafsir.app/iraab-daas/90/16,2025-06-30 15:29:44
