surah_number,surah_name_arabic,surah_name_english,ayah_number,tafsir_text,tafsir_author,url,extraction_timestamp
89,الفجر,Al-Fajr,1,الباحث القرآني﴿وَالْفَجْرِ﴾ جار ومجرور متعلقان بفعل محذوف تقديره أقسم ﴿وَلَيالٍ﴾ معطوف على الفجر. ﴿عَشْرٍ﴾ صفة ليال ﴿وَالشَّفْعِ وَالْوَتْرِ﴾ معطوفان على الفجر أيضا ﴿وَاللَّيْلِ﴾ معطوف أيضا ﴿إِذا﴾ ظرف زمان ﴿يَسْرِ﴾ مضارع فاعله مستتر والجملة في محل جر بالإضافة.,Iraab ul Quran,https://tafsir.app/iraab-daas/89/1,2025-06-30 15:28:24
89,الفجر,Al-Fajr,2,الباحث القرآني﴿وَالْفَجْرِ﴾ جار ومجرور متعلقان بفعل محذوف تقديره أقسم ﴿وَلَيالٍ﴾ معطوف على الفجر. ﴿عَشْرٍ﴾ صفة ليال ﴿وَالشَّفْعِ وَالْوَتْرِ﴾ معطوفان على الفجر أيضا ﴿وَاللَّيْلِ﴾ معطوف أيضا ﴿إِذا﴾ ظرف زمان ﴿يَسْرِ﴾ مضارع فاعله مستتر والجملة في محل جر بالإضافة.,Iraab ul Quran,https://tafsir.app/iraab-daas/89/2,2025-06-30 15:28:25
89,الفجر,Al-Fajr,3,الباحث القرآني﴿وَالْفَجْرِ﴾ جار ومجرور متعلقان بفعل محذوف تقديره أقسم ﴿وَلَيالٍ﴾ معطوف على الفجر. ﴿عَشْرٍ﴾ صفة ليال ﴿وَالشَّفْعِ وَالْوَتْرِ﴾ معطوفان على الفجر أيضا ﴿وَاللَّيْلِ﴾ معطوف أيضا ﴿إِذا﴾ ظرف زمان ﴿يَسْرِ﴾ مضارع فاعله مستتر والجملة في محل جر بالإضافة.,Iraab ul Quran,https://tafsir.app/iraab-daas/89/3,2025-06-30 15:28:27
89,الفجر,Al-Fajr,4,الباحث القرآني﴿وَالْفَجْرِ﴾ جار ومجرور متعلقان بفعل محذوف تقديره أقسم ﴿وَلَيالٍ﴾ معطوف على الفجر. ﴿عَشْرٍ﴾ صفة ليال ﴿وَالشَّفْعِ وَالْوَتْرِ﴾ معطوفان على الفجر أيضا ﴿وَاللَّيْلِ﴾ معطوف أيضا ﴿إِذا﴾ ظرف زمان ﴿يَسْرِ﴾ مضارع فاعله مستتر والجملة في محل جر بالإضافة.,Iraab ul Quran,https://tafsir.app/iraab-daas/89/4,2025-06-30 15:28:29
89,الفجر,Al-Fajr,5,الباحث القرآني﴿هَلْ﴾ حرف تقرير ﴿فِي ذلِكَ﴾ خبر مقدم ﴿قَسَمٌ﴾ مبتدأ مؤخر ﴿لِذِي﴾ صفة قسم ﴿حِجْرٍ﴾ مضاف إليه والجملة الاسمية جواب القسم.,Iraab ul Quran,https://tafsir.app/iraab-daas/89/5,2025-06-30 15:28:31
89,الفجر,Al-Fajr,6,الباحث القرآني﴿أَلَمْ تَرَ﴾ الهمزة حرف استفهام تقريري ومضارع مجزوم بلم والفاعل مستتر والجملة مستأنفة لا محل لها ﴿كَيْفَ﴾ اسم استفهام حال ﴿فَعَلَ رَبُّكَ﴾ ماض وفاعله ﴿بِعادٍ﴾ متعلقان بالفعل والجملة الفعلية سدت مسد مفعولي تر.,Iraab ul Quran,https://tafsir.app/iraab-daas/89/6,2025-06-30 15:28:33
89,الفجر,Al-Fajr,7,الباحث القرآني﴿إِرَمَ﴾ بدل من عاد ﴿ذاتِ﴾ صفة مضافة إلى ﴿الْعِمادِ﴾ .,Iraab ul Quran,https://tafsir.app/iraab-daas/89/7,2025-06-30 15:28:34
89,الفجر,Al-Fajr,8,الباحث القرآني﴿الَّتِي﴾ صفة ثانية لإرم ﴿لَمْ يُخْلَقْ﴾ لم حرف جزم ومضارع مبني للمجهول مجزوم بلم ﴿مِثْلُها﴾ نائب فاعل ﴿فِي الْبِلادِ﴾ متعلقان بالفعل والجملة صلة.,Iraab ul Quran,https://tafsir.app/iraab-daas/89/8,2025-06-30 15:28:36
89,الفجر,Al-Fajr,9,الباحث القرآني﴿وَثَمُودَ﴾ معطوف على عاد ﴿الَّذِينَ﴾ صفة ثمود ﴿جابُوا﴾ ماض وفاعله والجملة صلة الذي ﴿الصَّخْرَ﴾ مفعول به ﴿بِالْوادِ﴾ متعلقان بالفعل.,Iraab ul Quran,https://tafsir.app/iraab-daas/89/9,2025-06-30 15:28:38
89,الفجر,Al-Fajr,10,الباحث القرآني﴿وَفِرْعَوْنَ﴾ معطوف على ما قبله ﴿ذِي الْأَوْتادِ﴾ صفة فرعون المضافة إلى الأوتاد.,Iraab ul Quran,https://tafsir.app/iraab-daas/89/10,2025-06-30 15:28:40
