surah_number,surah_name_arabic,surah_name_english,ayah_number,tafsir_text,tafsir_author,url,extraction_timestamp
81,التكوير,At-Takwir,1,الباحث القرآني﴿إِذَا﴾ ظرفية شرطية غير جازمة و ﴿الشَّمْسُ﴾ نائب فاعل لفعل محذوف يفسره المذكور بعده والجملة في محل جر بالإضافة ﴿كُوِّرَتْ﴾ ماض مبني للمجهول ونائب الفاعل مستتر والجملة الفعلية مفسرة لا محل لها. والآيات التي تليها معطوفة عليها وإعرابها واحد.,Iraab ul Quran,https://tafsir.app/iraab-daas/81/1,2025-06-30 15:23:09
81,التكوير,At-Takwir,2,الباحث القرآني﴿إِذَا﴾ ظرفية شرطية غير جازمة و ﴿الشَّمْسُ﴾ نائب فاعل لفعل محذوف يفسره المذكور بعده والجملة في محل جر بالإضافة ﴿كُوِّرَتْ﴾ ماض مبني للمجهول ونائب الفاعل مستتر والجملة الفعلية مفسرة لا محل لها. والآيات التي تليها معطوفة عليها وإعرابها واحد.,Iraab ul Quran,https://tafsir.app/iraab-daas/81/2,2025-06-30 15:23:11
81,التكوير,At-Takwir,3,الباحث القرآني﴿إِذَا﴾ ظرفية شرطية غير جازمة و ﴿الشَّمْسُ﴾ نائب فاعل لفعل محذوف يفسره المذكور بعده والجملة في محل جر بالإضافة ﴿كُوِّرَتْ﴾ ماض مبني للمجهول ونائب الفاعل مستتر والجملة الفعلية مفسرة لا محل لها. والآيات التي تليها معطوفة عليها وإعرابها واحد.,Iraab ul Quran,https://tafsir.app/iraab-daas/81/3,2025-06-30 15:23:12
81,التكوير,At-Takwir,4,الباحث القرآني﴿إِذَا﴾ ظرفية شرطية غير جازمة و ﴿الشَّمْسُ﴾ نائب فاعل لفعل محذوف يفسره المذكور بعده والجملة في محل جر بالإضافة ﴿كُوِّرَتْ﴾ ماض مبني للمجهول ونائب الفاعل مستتر والجملة الفعلية مفسرة لا محل لها. والآيات التي تليها معطوفة عليها وإعرابها واحد.,Iraab ul Quran,https://tafsir.app/iraab-daas/81/4,2025-06-30 15:23:14
81,التكوير,At-Takwir,5,الباحث القرآني﴿إِذَا﴾ ظرفية شرطية غير جازمة و ﴿الشَّمْسُ﴾ نائب فاعل لفعل محذوف يفسره المذكور بعده والجملة في محل جر بالإضافة ﴿كُوِّرَتْ﴾ ماض مبني للمجهول ونائب الفاعل مستتر والجملة الفعلية مفسرة لا محل لها. والآيات التي تليها معطوفة عليها وإعرابها واحد.,Iraab ul Quran,https://tafsir.app/iraab-daas/81/5,2025-06-30 15:23:15
81,التكوير,At-Takwir,6,الباحث القرآني﴿إِذَا﴾ ظرفية شرطية غير جازمة و ﴿الشَّمْسُ﴾ نائب فاعل لفعل محذوف يفسره المذكور بعده والجملة في محل جر بالإضافة ﴿كُوِّرَتْ﴾ ماض مبني للمجهول ونائب الفاعل مستتر والجملة الفعلية مفسرة لا محل لها. والآيات التي تليها معطوفة عليها وإعرابها واحد.,Iraab ul Quran,https://tafsir.app/iraab-daas/81/6,2025-06-30 15:23:17
81,التكوير,At-Takwir,7,الباحث القرآنيالآية معطوفة على ما قبلها والتي تليها معطوفة أيضا و ﴿بِأَيِّ﴾ متعلقان بقتلت و ﴿ذَنْبٍ﴾ مضاف إليه ﴿قُتِلَتْ﴾ ماض مبني للمجهول ونائب الفاعل مستتر والجملة مفعول به ثان لسئلت.,Iraab ul Quran,https://tafsir.app/iraab-daas/81/7,2025-06-30 15:23:19
81,التكوير,At-Takwir,8,الباحث القرآنيالآية معطوفة على ما قبلها والتي تليها معطوفة أيضا و ﴿بِأَيِّ﴾ متعلقان بقتلت و ﴿ذَنْبٍ﴾ مضاف إليه ﴿قُتِلَتْ﴾ ماض مبني للمجهول ونائب الفاعل مستتر والجملة مفعول به ثان لسئلت.,Iraab ul Quran,https://tafsir.app/iraab-daas/81/8,2025-06-30 15:23:20
81,التكوير,At-Takwir,9,الباحث القرآنيالآية معطوفة على ما قبلها والتي تليها معطوفة أيضا و ﴿بِأَيِّ﴾ متعلقان بقتلت و ﴿ذَنْبٍ﴾ مضاف إليه ﴿قُتِلَتْ﴾ ماض مبني للمجهول ونائب الفاعل مستتر والجملة مفعول به ثان لسئلت.,Iraab ul Quran,https://tafsir.app/iraab-daas/81/9,2025-06-30 15:23:22
81,التكوير,At-Takwir,10,الباحث القرآنيالآيات الأربع 10-13 معطوفة على ما قبلها وإعرابها واضح و ﴿عَلِمَتْ نَفْسٌ﴾ ماض وفاعله و ﴿ما﴾ مفعول به والجملة جواب الشرط لا محل لها و ﴿أَحْضَرَتْ﴾ ماض فاعله مستتر والجملة صلة.,Iraab ul Quran,https://tafsir.app/iraab-daas/81/10,2025-06-30 15:23:23
81,التكوير,At-Takwir,11,الباحث القرآنيالآيات الأربع 10-13 معطوفة على ما قبلها وإعرابها واضح و ﴿عَلِمَتْ نَفْسٌ﴾ ماض وفاعله و ﴿ما﴾ مفعول به والجملة جواب الشرط لا محل لها و ﴿أَحْضَرَتْ﴾ ماض فاعله مستتر والجملة صلة.,Iraab ul Quran,https://tafsir.app/iraab-daas/81/11,2025-06-30 15:23:25
81,التكوير,At-Takwir,12,الباحث القرآنيالآيات الأربع 10-13 معطوفة على ما قبلها وإعرابها واضح و ﴿عَلِمَتْ نَفْسٌ﴾ ماض وفاعله و ﴿ما﴾ مفعول به والجملة جواب الشرط لا محل لها و ﴿أَحْضَرَتْ﴾ ماض فاعله مستتر والجملة صلة.,Iraab ul Quran,https://tafsir.app/iraab-daas/81/12,2025-06-30 15:23:27
81,التكوير,At-Takwir,13,الباحث القرآنيالآيات الأربع 10-13 معطوفة على ما قبلها وإعرابها واضح و ﴿عَلِمَتْ نَفْسٌ﴾ ماض وفاعله و ﴿ما﴾ مفعول به والجملة جواب الشرط لا محل لها و ﴿أَحْضَرَتْ﴾ ماض فاعله مستتر والجملة صلة.,Iraab ul Quran,https://tafsir.app/iraab-daas/81/13,2025-06-30 15:23:29
81,التكوير,At-Takwir,14,الباحث القرآنيالآيات الأربع 10-13 معطوفة على ما قبلها وإعرابها واضح و ﴿عَلِمَتْ نَفْسٌ﴾ ماض وفاعله و ﴿ما﴾ مفعول به والجملة جواب الشرط لا محل لها و ﴿أَحْضَرَتْ﴾ ماض فاعله مستتر والجملة صلة.,Iraab ul Quran,https://tafsir.app/iraab-daas/81/14,2025-06-30 15:23:31
81,التكوير,At-Takwir,15,"الباحث القرآني﴿فَلا﴾ الفاء حرف استئناف و ﴿لا﴾ زائدة ﴿أُقْسِمُ﴾ مضارع فاعله مستتر و ﴿بِالْخُنَّسِ﴾ متعلقان بالفعل والجملة مستأنفة لا محل لها. و ﴿الْجَوارِ﴾ صفة الخنس و ﴿الْكُنَّسِ﴾ صفة ثانية ﴿وَاللَّيْلِ﴾ معطوف على الخنس و ﴿إِذا﴾ ظرف زمان و ﴿عَسْعَسَ﴾ ماض فاعله مستتر والجملة في محل جر بالإضافة.
﴿وَالصُّبْحِ إِذا تَنَفَّسَ﴾ معطوفة على ما قبلها. ﴿إِنَّهُ﴾ إن واسمها ﴿لَقَوْلُ﴾ اللام المزحلقة و ﴿قول﴾ خبر إن والجملة الاسمية جواب القسم و ﴿رَسُولٍ﴾ مضاف إليه و ﴿كَرِيمٍ﴾ صفة و ﴿ذِي﴾ صفة ثانية لرسول و ﴿قُوَّةٍ﴾ مضاف إليه ﴿عِنْدَ﴾ ظرف مكان و ﴿ذِي﴾ مضاف إليه و ﴿الْعَرْشِ﴾ مضاف إليه أيضا و ﴿مَكِينٍ﴾ صفة ثالثة لرسول و ﴿مُطاعٍ﴾ صفة رابعة و ﴿ثَمَّ﴾ ظرف مكان بمعنى هناك و ﴿أَمِينٍ﴾ صفة خامسة لرسول. ﴿وَما﴾ الواو حرف عطف و ﴿ما﴾ نافية تعمل عمل ليس و ﴿صاحِبُكُمْ﴾ اسمها و ﴿بِمَجْنُونٍ﴾ مجرور لفظا منصوب محلا خبر ما.",Iraab ul Quran,https://tafsir.app/iraab-daas/81/15,2025-06-30 15:23:32
81,التكوير,At-Takwir,16,"الباحث القرآني﴿فَلا﴾ الفاء حرف استئناف و ﴿لا﴾ زائدة ﴿أُقْسِمُ﴾ مضارع فاعله مستتر و ﴿بِالْخُنَّسِ﴾ متعلقان بالفعل والجملة مستأنفة لا محل لها. و ﴿الْجَوارِ﴾ صفة الخنس و ﴿الْكُنَّسِ﴾ صفة ثانية ﴿وَاللَّيْلِ﴾ معطوف على الخنس و ﴿إِذا﴾ ظرف زمان و ﴿عَسْعَسَ﴾ ماض فاعله مستتر والجملة في محل جر بالإضافة.
﴿وَالصُّبْحِ إِذا تَنَفَّسَ﴾ معطوفة على ما قبلها. ﴿إِنَّهُ﴾ إن واسمها ﴿لَقَوْلُ﴾ اللام المزحلقة و ﴿قول﴾ خبر إن والجملة الاسمية جواب القسم و ﴿رَسُولٍ﴾ مضاف إليه و ﴿كَرِيمٍ﴾ صفة و ﴿ذِي﴾ صفة ثانية لرسول و ﴿قُوَّةٍ﴾ مضاف إليه ﴿عِنْدَ﴾ ظرف مكان و ﴿ذِي﴾ مضاف إليه و ﴿الْعَرْشِ﴾ مضاف إليه أيضا و ﴿مَكِينٍ﴾ صفة ثالثة لرسول و ﴿مُطاعٍ﴾ صفة رابعة و ﴿ثَمَّ﴾ ظرف مكان بمعنى هناك و ﴿أَمِينٍ﴾ صفة خامسة لرسول. ﴿وَما﴾ الواو حرف عطف و ﴿ما﴾ نافية تعمل عمل ليس و ﴿صاحِبُكُمْ﴾ اسمها و ﴿بِمَجْنُونٍ﴾ مجرور لفظا منصوب محلا خبر ما.",Iraab ul Quran,https://tafsir.app/iraab-daas/81/16,2025-06-30 15:23:34
