surah_number,surah_name_arabic,surah_name_english,ayah_number,tafsir_text,tafsir_author,url,extraction_timestamp
86,الطارق,At-Tariq,1,الباحث القرآني﴿وَالسَّماءِ﴾ جار ومجرور متعلقان بفعل محذوف تقديره أقسم ﴿وَالطَّارِقِ﴾ معطوف على السماء.,Iraab ul Quran,https://tafsir.app/iraab-daas/86/1,2025-06-30 15:26:40
86,الطارق,At-Tariq,2,الباحث القرآني﴿وَما﴾ الواو حرف عطف ﴿ما﴾ اسم استفهام مبتدأ ﴿أَدْراكَ﴾ ماض ومفعوله والفاعل مستتر والجملة الفعلية خبر المبتدأ وجملة ما أدراك.. معطوفة على ما قبلها ﴿مَا الطَّارِقُ﴾ مبتدأ وخبره والجملة سدت مسد مفعول أدراك الثاني.,Iraab ul Quran,https://tafsir.app/iraab-daas/86/2,2025-06-30 15:26:41
86,الطارق,At-Tariq,3,الباحث القرآني﴿النَّجْمُ﴾ خبر لمبتدأ محذوف تقديره هو ﴿الثَّاقِبُ﴾ صفة والجملة الاسمية حال.,Iraab ul Quran,https://tafsir.app/iraab-daas/86/3,2025-06-30 15:26:43
86,الطارق,At-Tariq,4,الباحث القرآني﴿إِنْ﴾ حرف نفي ﴿كُلُّ نَفْسٍ﴾ مبتدأ مضاف إلى نفس ﴿لَمَّا﴾ حرف حصر ﴿عَلَيْها حافِظٌ﴾ خبر مقدم ومبتدأ مؤخر والجملة الاسمية خبر كل وجملة إن.. جواب القسم لا محل لها.,Iraab ul Quran,https://tafsir.app/iraab-daas/86/4,2025-06-30 15:26:44
86,الطارق,At-Tariq,5,الباحث القرآني﴿فَلْيَنْظُرِ﴾ الفاء حرف استئناف ومضارع مجزوم بلام الأمر ﴿الْإِنْسانُ﴾ فاعل والجملة مستأنفة ﴿مِمَّ﴾ متعلقان بما بعدهما ﴿خُلِقَ﴾ ماض مبني للمجهول ونائب الفاعل مستتر والجملة مفعول به.,Iraab ul Quran,https://tafsir.app/iraab-daas/86/5,2025-06-30 15:26:46
86,الطارق,At-Tariq,6,الباحث القرآني﴿خُلِقَ﴾ ماض مبني للمجهول ونائب الفاعل مستتر ﴿مِنْ ماءٍ﴾ متعلقان بالفعل ﴿دافِقٍ﴾ صفة ماء والجملة مستأنفة.,Iraab ul Quran,https://tafsir.app/iraab-daas/86/6,2025-06-30 15:26:48
86,الطارق,At-Tariq,7,الباحث القرآني﴿يَخْرُجُ﴾ مضارع فاعله مستتر والجملة صفة ثانية لماء ﴿مِنْ بَيْنِ﴾ متعلقان بالفعل ﴿الصُّلْبِ﴾ مضاف إليه ﴿وَالتَّرائِبِ﴾ معطوف عليه.,Iraab ul Quran,https://tafsir.app/iraab-daas/86/7,2025-06-30 15:26:49
86,الطارق,At-Tariq,8,الباحث القرآني﴿إِنَّهُ﴾ إن واسمها ﴿عَلى رَجْعِهِ﴾ متعلقان بما بعدهما ﴿لَقادِرٌ﴾ اللام المزحلقة وقادر خبر إن والجملة الاسمية تعليلية لا محل لها.,Iraab ul Quran,https://tafsir.app/iraab-daas/86/8,2025-06-30 15:26:51
86,الطارق,At-Tariq,9,الباحث القرآني﴿يَوْمَ﴾ ظرف زمان ﴿تُبْلَى﴾ مضارع مبني للمجهول ﴿السَّرائِرُ﴾ نائب فاعل، والجملة في محل جر بالإضافة.,Iraab ul Quran,https://tafsir.app/iraab-daas/86/9,2025-06-30 15:26:52
86,الطارق,At-Tariq,10,الباحث القرآني﴿فَما﴾ الفاء حرف عطف ﴿ما﴾ نافية ﴿لَهُ﴾ خبر مقدم ﴿مِنْ﴾ حرف جر زائد ﴿قُوَّةٍ﴾ مجرور لفظا مرفوع محلا مبتدأ مؤخر والجملة معطوفة على ما قبلها، ﴿وَلا﴾ الواو حرف عطف ﴿لا﴾ نافية ﴿ناصِرٍ﴾ معطوف على ما قبله.,Iraab ul Quran,https://tafsir.app/iraab-daas/86/10,2025-06-30 15:26:54
86,الطارق,At-Tariq,11,الباحث القرآني﴿وَالسَّماءِ﴾ جار ومجرور متعلقان بفعل محذوف تقديره أقسم ﴿ذاتِ﴾ صفة السماء ﴿الرَّجْعِ﴾ مضاف إليه.,Iraab ul Quran,https://tafsir.app/iraab-daas/86/11,2025-06-30 15:26:56
86,الطارق,At-Tariq,12,الباحث القرآنيالجملة معطوفة على ما قبلها والإعراب واحد.,Iraab ul Quran,https://tafsir.app/iraab-daas/86/12,2025-06-30 15:26:57
86,الطارق,At-Tariq,13,الباحث القرآني﴿إِنَّهُ﴾ إن واسمها ﴿لَقَوْلٌ﴾ اللام المزحلقة ﴿قول﴾ خبرها ﴿فَصْلٌ﴾ صفة والجملة جواب القسم لا محل لها.,Iraab ul Quran,https://tafsir.app/iraab-daas/86/13,2025-06-30 15:26:59
86,الطارق,At-Tariq,14,الباحث القرآني﴿وَما﴾ الواو حرف عطف ﴿ما﴾ نافية حجازية تعمل عمل ليس ﴿هُوَ﴾ اسمها ﴿بِالْهَزْلِ﴾ الباء حرف جر زائد ﴿الهزل﴾ مجرور لفظا منصوب محلا خبر ما والجملة معطوفة على ما قبلها.,Iraab ul Quran,https://tafsir.app/iraab-daas/86/14,2025-06-30 15:27:00
86,الطارق,At-Tariq,15,الباحث القرآني﴿إِنَّهُمْ﴾ إن واسمها ﴿يَكِيدُونَ﴾ مضارع مرفوع والواو فاعله والجملة الفعلية خبر إن ﴿كَيْداً﴾ مفعول مطلق والجملة الاسمية مستأنفة لا محل لها.,Iraab ul Quran,https://tafsir.app/iraab-daas/86/15,2025-06-30 15:27:02
86,الطارق,At-Tariq,16,الباحث القرآني﴿وَأَكِيدُ﴾ مضارع فاعله مستتر ﴿كَيْداً﴾ مفعول مطلق والجملة معطوفة على ما قبلها.,Iraab ul Quran,https://tafsir.app/iraab-daas/86/16,2025-06-30 15:27:04
86,الطارق,At-Tariq,17,الباحث القرآني﴿فَمَهِّلِ﴾ الفاء الفصيحة وأمر فاعله مستتر ﴿الْكافِرِينَ﴾ مفعول به والجملة جواب شرط لا محل لها ﴿أَمْهِلْهُمْ﴾ أمر ومفعوله والفاعل مستتر ﴿رُوَيْداً﴾ صفة مفعول مطلق محذوف والجملة توكيد لما قبلها.,Iraab ul Quran,https://tafsir.app/iraab-daas/86/17,2025-06-30 15:27:05
