surah_number,surah_name_arabic,surah_name_english,ayah_number,tafsir_text,tafsir_author,url,extraction_timestamp
101,القارعة,Al-Qari'ah,1,الباحث القرآني﴿الْقارِعَةُ﴾ مبتدأ مرفوع ﴿مَا الْقارِعَةُ﴾ مبتدأ وخبره والجملة خبر القارعة والجملة الاسمية ابتدائية لا محل لها. ﴿وَما﴾ الواو حرف استئناف ﴿ما﴾ اسم استفهام مبتدأ ﴿أَدْراكَ﴾ ماض ومفعوله والفاعل مستتر والجملة الفعلية خبر ما والجملة الاسمية مستأنفة لا محل لها ﴿مَا الْقارِعَةُ﴾ مبتدأ وخبره والجملة سدت مسد مفعول أدراك الثاني.,Iraab ul Quran,https://tafsir.app/iraab-daas/101/1,2025-06-25 15:50:28
101,القارعة,Al-Qari'ah,2,الباحث القرآني﴿الْقارِعَةُ﴾ مبتدأ مرفوع ﴿مَا الْقارِعَةُ﴾ مبتدأ وخبره والجملة خبر القارعة والجملة الاسمية ابتدائية لا محل لها. ﴿وَما﴾ الواو حرف استئناف ﴿ما﴾ اسم استفهام مبتدأ ﴿أَدْراكَ﴾ ماض ومفعوله والفاعل مستتر والجملة الفعلية خبر ما والجملة الاسمية مستأنفة لا محل لها ﴿مَا الْقارِعَةُ﴾ مبتدأ وخبره والجملة سدت مسد مفعول أدراك الثاني.,Iraab ul Quran,https://tafsir.app/iraab-daas/101/2,2025-06-25 15:50:30
101,القارعة,Al-Qari'ah,3,الباحث القرآني﴿الْقارِعَةُ﴾ مبتدأ مرفوع ﴿مَا الْقارِعَةُ﴾ مبتدأ وخبره والجملة خبر القارعة والجملة الاسمية ابتدائية لا محل لها. ﴿وَما﴾ الواو حرف استئناف ﴿ما﴾ اسم استفهام مبتدأ ﴿أَدْراكَ﴾ ماض ومفعوله والفاعل مستتر والجملة الفعلية خبر ما والجملة الاسمية مستأنفة لا محل لها ﴿مَا الْقارِعَةُ﴾ مبتدأ وخبره والجملة سدت مسد مفعول أدراك الثاني.,Iraab ul Quran,https://tafsir.app/iraab-daas/101/3,2025-06-25 15:50:31
101,القارعة,Al-Qari'ah,4,الباحث القرآني﴿يَوْمَ﴾ ظرف زمان ﴿يَكُونُ النَّاسُ﴾ مضارع ناقص واسمه ﴿كَالْفَراشِ﴾ خبر يكون ﴿الْمَبْثُوثِ﴾ صفة الفراش. والجملة في محل جر بالإضافة.,Iraab ul Quran,https://tafsir.app/iraab-daas/101/4,2025-06-25 15:50:33
101,القارعة,Al-Qari'ah,5,الباحث القرآنيمعطوفة على ما قبلها والإعراب واضح.,Iraab ul Quran,https://tafsir.app/iraab-daas/101/5,2025-06-25 15:50:35
101,القارعة,Al-Qari'ah,6,الباحث القرآني﴿فَأَمَّا﴾ الفاء حرف استئناف ﴿أما﴾ حرف شرط وتفصيل ﴿مَنْ﴾ اسم موصول مبتدأ ﴿ثَقُلَتْ مَوازِينُهُ﴾ ماض وفاعله والجملة صلة.,Iraab ul Quran,https://tafsir.app/iraab-daas/101/6,2025-06-25 15:50:36
101,القارعة,Al-Qari'ah,7,الباحث القرآني﴿فَهُوَ﴾ الفاء رابطة لأن الموصول يشبه الشرط ﴿هو﴾ مبتدأ ﴿فِي عِيشَةٍ﴾ خبر ﴿راضِيَةٍ﴾ صفة والجملة الاسمية خبر المبتدأ من.,Iraab ul Quran,https://tafsir.app/iraab-daas/101/7,2025-06-25 15:50:38
101,القارعة,Al-Qari'ah,8,الباحث القرآنيمعطوفة على ما قبلها والإعراب واضح.,Iraab ul Quran,https://tafsir.app/iraab-daas/101/8,2025-06-25 15:50:40
101,القارعة,Al-Qari'ah,9,الباحث القرآني﴿فَأُمُّهُ هاوِيَةٌ﴾ الفاء رابطة ومبتدأ وخبره والجملة الاسمية خبر المبتدأ من.,Iraab ul Quran,https://tafsir.app/iraab-daas/101/9,2025-06-25 15:50:41
101,القارعة,Al-Qari'ah,10,الباحث القرآنيمثل إعراب الآية- 3- والهاء للسكت.,Iraab ul Quran,https://tafsir.app/iraab-daas/101/10,2025-06-25 15:50:43
101,القارعة,Al-Qari'ah,11,الباحث القرآني﴿نارٌ﴾ خبر لمبتدأ محذوف ﴿حامِيَةٌ﴾ صفة والجملة مفسرة.,Iraab ul Quran,https://tafsir.app/iraab-daas/101/11,2025-06-25 15:50:44
