surah_number,surah_name_arabic,surah_name_english,ayah_number,tafsir_text,tafsir_author,url,extraction_timestamp
82,الانفطار,Al-Infitar,1,الباحث القرآنيسبق إعراب مثل هذه الآيات في سورة التكوير.,Iraab ul Quran,https://tafsir.app/iraab-daas/82/1,2025-06-30 15:23:56
82,الانفطار,Al-Infitar,2,الباحث القرآنيسبق إعراب مثل هذه الآيات في سورة التكوير.,Iraab ul Quran,https://tafsir.app/iraab-daas/82/2,2025-06-30 15:23:58
82,الانفطار,Al-Infitar,3,الباحث القرآنيسبق إعراب مثل هذه الآيات في سورة التكوير.,Iraab ul Quran,https://tafsir.app/iraab-daas/82/3,2025-06-30 15:24:00
82,الانفطار,Al-Infitar,4,الباحث القرآنيسبق إعراب مثل هذه الآيات في سورة التكوير.,Iraab ul Quran,https://tafsir.app/iraab-daas/82/4,2025-06-30 15:24:01
82,الانفطار,Al-Infitar,5,الباحث القرآنيسبق إعراب مثل هذه الآيات في سورة التكوير.,Iraab ul Quran,https://tafsir.app/iraab-daas/82/5,2025-06-30 15:24:03
82,الانفطار,Al-Infitar,6,الباحث القرآني﴿يا﴾ حرف نداء و ﴿أَيُّهَا﴾ منادى مبني على الضم و ﴿ها﴾ حرف تنبيه و ﴿الْإِنْسانُ﴾ بدل و ﴿ما﴾ اسم استفهام مبتدأ و ﴿غَرَّكَ﴾ ماض ومفعوله والفاعل مستتر والجملة خبر ما و ﴿بِرَبِّكَ﴾ متعلقان بالفعل و ﴿الْكَرِيمِ﴾ صفة.,Iraab ul Quran,https://tafsir.app/iraab-daas/82/6,2025-06-30 15:24:05
82,الانفطار,Al-Infitar,7,الباحث القرآني﴿الَّذِي﴾ صفة ثانية لربك و ﴿خَلَقَكَ﴾ ماض ومفعوله والجملة صلة و ﴿فَسَوَّاكَ﴾ معطوف على خلقك و ﴿فَعَدَلَكَ﴾ معطوف أيضا.,Iraab ul Quran,https://tafsir.app/iraab-daas/82/7,2025-06-30 15:24:07
82,الانفطار,Al-Infitar,8,الباحث القرآني﴿فِي أَيِّ﴾ متعلقان بركبك و ﴿صُورَةٍ﴾ مضاف إليه و ﴿ما﴾ زائدة ﴿شاءَ﴾ ماض فاعله مستتر والجملة صفة صورة و ﴿رَكَّبَكَ﴾ ماض ومفعوله والفاعل مستتر والجملة حال.,Iraab ul Quran,https://tafsir.app/iraab-daas/82/8,2025-06-30 15:24:08
82,الانفطار,Al-Infitar,9,الباحث القرآني﴿كَلَّا﴾ حرف ردع وزجر و ﴿بَلْ﴾ حرف إضراب انتقالي ﴿تُكَذِّبُونَ﴾ مضارع مرفوع والواو فاعله و ﴿بِالدِّينِ﴾ متعلقان بالفعل، والجملة مستأنفة لا محل لها.,Iraab ul Quran,https://tafsir.app/iraab-daas/82/9,2025-06-30 15:24:10
82,الانفطار,Al-Infitar,10,الباحث القرآني﴿وَإِنَّ﴾ الواو حالية وإن حرف مشبه بالفعل و ﴿عَلَيْكُمْ﴾ متعلقان بمحذوف خبر إن المقدم ﴿لَحافِظِينَ﴾ اللام المزحلقة و ﴿حافظين﴾ اسم إن المؤخر والجملة حال.,Iraab ul Quran,https://tafsir.app/iraab-daas/82/10,2025-06-30 15:24:11
82,الانفطار,Al-Infitar,11,الباحث القرآنيصفتان لحافظين.,Iraab ul Quran,https://tafsir.app/iraab-daas/82/11,2025-06-30 15:24:13
82,الانفطار,Al-Infitar,12,الباحث القرآني﴿يَعْلَمُونَ﴾ مضارع وفاعله و ﴿ما﴾ مفعول به والجملة حال و ﴿تَفْعَلُونَ﴾ مضارع وفاعله والجملة صلة.,Iraab ul Quran,https://tafsir.app/iraab-daas/82/12,2025-06-30 15:24:15
82,الانفطار,Al-Infitar,13,الباحث القرآني﴿إِنَّ الْأَبْرارَ﴾ إن واسمها ﴿لَفِي﴾ اللام المزحلقة و ﴿في نَعِيمٍ﴾ متعلقان بمحذوف خبر إن والجملة مستأنفة لا محل لها,Iraab ul Quran,https://tafsir.app/iraab-daas/82/13,2025-06-30 15:24:16
82,الانفطار,Al-Infitar,14,الباحث القرآنيمعطوفة على ما قبلها والإعراب واضح.,Iraab ul Quran,https://tafsir.app/iraab-daas/82/14,2025-06-30 15:24:18
