surah_number,surah_name_arabic,surah_name_english,ayah_number,tafsir_text,tafsir_author,url,extraction_timestamp
73,المزمل,Al-Muzzammil,1,الباحث القرآني﴿يا أَيُّهَا﴾ حرف نداء ومنادى مبني على الضم في محل نصب وها حرف تنبيه و ﴿الْمُزَّمِّلُ﴾ بدل من أي ﴿قُمِ﴾ أمر فاعله مستتر ﴿اللَّيْلَ﴾ ظرف زمان والجملة الفعلية ابتدائية لا محل لها كجملة النداء و ﴿إِلَّا﴾ أداة استثناء ﴿قَلِيلًا﴾ مستثنى منصوب و ﴿نِصْفَهُ﴾ بدل من الليل ﴿أَوِ﴾ حرف عطف ﴿انْقُصْ﴾ أمر فاعله مستتر ﴿مِنْهُ﴾ متعلقان بالفعل ﴿قَلِيلًا﴾ صفة لمحذوف تقديره زمانا ﴿أَوْ﴾ حرف عطف ﴿زِدْ﴾ معطوف على انقص و ﴿عَلَيْهِ﴾ متعلقان بالفعل ﴿وَرَتِّلِ﴾ أمر فاعله مستتر و ﴿الْقُرْآنَ﴾ مفعول به و ﴿تَرْتِيلًا﴾ مفعول مطلق والجملة معطوفة على ما قبلها.,Iraab ul Quran,https://tafsir.app/iraab-daas/73/1,2025-06-30 15:14:26
73,المزمل,Al-Muzzammil,2,الباحث القرآني﴿يا أَيُّهَا﴾ حرف نداء ومنادى مبني على الضم في محل نصب وها حرف تنبيه و ﴿الْمُزَّمِّلُ﴾ بدل من أي ﴿قُمِ﴾ أمر فاعله مستتر ﴿اللَّيْلَ﴾ ظرف زمان والجملة الفعلية ابتدائية لا محل لها كجملة النداء و ﴿إِلَّا﴾ أداة استثناء ﴿قَلِيلًا﴾ مستثنى منصوب و ﴿نِصْفَهُ﴾ بدل من الليل ﴿أَوِ﴾ حرف عطف ﴿انْقُصْ﴾ أمر فاعله مستتر ﴿مِنْهُ﴾ متعلقان بالفعل ﴿قَلِيلًا﴾ صفة لمحذوف تقديره زمانا ﴿أَوْ﴾ حرف عطف ﴿زِدْ﴾ معطوف على انقص و ﴿عَلَيْهِ﴾ متعلقان بالفعل ﴿وَرَتِّلِ﴾ أمر فاعله مستتر و ﴿الْقُرْآنَ﴾ مفعول به و ﴿تَرْتِيلًا﴾ مفعول مطلق والجملة معطوفة على ما قبلها.,Iraab ul Quran,https://tafsir.app/iraab-daas/73/2,2025-06-30 15:14:28
73,المزمل,Al-Muzzammil,3,الباحث القرآني﴿يا أَيُّهَا﴾ حرف نداء ومنادى مبني على الضم في محل نصب وها حرف تنبيه و ﴿الْمُزَّمِّلُ﴾ بدل من أي ﴿قُمِ﴾ أمر فاعله مستتر ﴿اللَّيْلَ﴾ ظرف زمان والجملة الفعلية ابتدائية لا محل لها كجملة النداء و ﴿إِلَّا﴾ أداة استثناء ﴿قَلِيلًا﴾ مستثنى منصوب و ﴿نِصْفَهُ﴾ بدل من الليل ﴿أَوِ﴾ حرف عطف ﴿انْقُصْ﴾ أمر فاعله مستتر ﴿مِنْهُ﴾ متعلقان بالفعل ﴿قَلِيلًا﴾ صفة لمحذوف تقديره زمانا ﴿أَوْ﴾ حرف عطف ﴿زِدْ﴾ معطوف على انقص و ﴿عَلَيْهِ﴾ متعلقان بالفعل ﴿وَرَتِّلِ﴾ أمر فاعله مستتر و ﴿الْقُرْآنَ﴾ مفعول به و ﴿تَرْتِيلًا﴾ مفعول مطلق والجملة معطوفة على ما قبلها.,Iraab ul Quran,https://tafsir.app/iraab-daas/73/3,2025-06-30 15:14:30
73,المزمل,Al-Muzzammil,4,الباحث القرآني﴿يا أَيُّهَا﴾ حرف نداء ومنادى مبني على الضم في محل نصب وها حرف تنبيه و ﴿الْمُزَّمِّلُ﴾ بدل من أي ﴿قُمِ﴾ أمر فاعله مستتر ﴿اللَّيْلَ﴾ ظرف زمان والجملة الفعلية ابتدائية لا محل لها كجملة النداء و ﴿إِلَّا﴾ أداة استثناء ﴿قَلِيلًا﴾ مستثنى منصوب و ﴿نِصْفَهُ﴾ بدل من الليل ﴿أَوِ﴾ حرف عطف ﴿انْقُصْ﴾ أمر فاعله مستتر ﴿مِنْهُ﴾ متعلقان بالفعل ﴿قَلِيلًا﴾ صفة لمحذوف تقديره زمانا ﴿أَوْ﴾ حرف عطف ﴿زِدْ﴾ معطوف على انقص و ﴿عَلَيْهِ﴾ متعلقان بالفعل ﴿وَرَتِّلِ﴾ أمر فاعله مستتر و ﴿الْقُرْآنَ﴾ مفعول به و ﴿تَرْتِيلًا﴾ مفعول مطلق والجملة معطوفة على ما قبلها.,Iraab ul Quran,https://tafsir.app/iraab-daas/73/4,2025-06-30 15:14:32
73,المزمل,Al-Muzzammil,5,الباحث القرآني﴿إِنَّا﴾ إن واسمها ﴿سَنُلْقِي﴾ السين للاستقبال ومضارع فاعله مستتر و ﴿عَلَيْكَ﴾ متعلقان بالفعل و ﴿قَوْلًا﴾ مفعول به ﴿ثَقِيلًا﴾ صفة والجملة الفعلية خبر إن والجملة الاسمية مستأنفة لا محل لها.,Iraab ul Quran,https://tafsir.app/iraab-daas/73/5,2025-06-30 15:14:34
73,المزمل,Al-Muzzammil,6,الباحث القرآني﴿إِنَّ ناشِئَةَ اللَّيْلِ﴾ إن واسمها المضاف إلى الليل و ﴿هِيَ أَشَدُّ﴾ مبتدأ وخبره والجملة خبر إن والجملة الاسمية إن ناشئة.. تعليل لا محل لها و ﴿وَطْئاً﴾ تمييز ﴿أَقْوَمُ﴾ معطوف على أشد و ﴿قِيلًا﴾ تمييز.,Iraab ul Quran,https://tafsir.app/iraab-daas/73/6,2025-06-30 15:14:35
73,المزمل,Al-Muzzammil,7,الباحث القرآني﴿إِنَّ﴾ حرف مشبه بالفعل ﴿لَكَ﴾ متعلقان بخبر محذوف ﴿فِي النَّهارِ﴾ حال ﴿سَبْحاً﴾ اسم إن المؤخر و ﴿طَوِيلًا﴾ صفة والجملة مستأنفة لا محل لها.,Iraab ul Quran,https://tafsir.app/iraab-daas/73/7,2025-06-30 15:14:37
73,المزمل,Al-Muzzammil,8,الباحث القرآني﴿وَاذْكُرِ﴾ أمر فاعله مستتر و ﴿اسْمَ﴾ مفعول به مضاف إلى ﴿رَبِّكَ﴾ والجملة معطوفة على ما قبلها ﴿وَتَبَتَّلْ﴾ أمر فاعله مستتر و ﴿إِلَيْهِ﴾ متعلقان بالفعل و ﴿تَبْتِيلًا﴾ مفعول مطلق والجملة معطوفة على ما قبلها.,Iraab ul Quran,https://tafsir.app/iraab-daas/73/8,2025-06-30 15:14:38
73,المزمل,Al-Muzzammil,9,الباحث القرآني﴿رَبُّ﴾ خبر لمبتدأ محذوف و ﴿الْمَشْرِقِ﴾ مضاف إليه ﴿وَالْمَغْرِبِ﴾ معطوف على المشرق والجملة مستأنفة لا محل لها و ﴿لا﴾ نافية للجنس و ﴿إِلهَ﴾ اسمها المبني على الفتح و ﴿إِلَّا﴾ حرف حصر و ﴿هُوَ﴾ بدل من الضمير المستتر في الخبر المحذوف والجملة حال ﴿فَاتَّخِذْهُ﴾ الفاء الفصيحة وأمر فاعله مستتر والهاء مفعول به أول ﴿وَكِيلًا﴾ مفعول به ثان والجملة جواب شرط مقدر لا محل لها.,Iraab ul Quran,https://tafsir.app/iraab-daas/73/9,2025-06-30 15:14:40
73,المزمل,Al-Muzzammil,10,الباحث القرآني﴿وَاصْبِرْ﴾ أمر فاعله مستتر و ﴿عَلى ما﴾ متعلقان بالفعل والجملة معطوفة على ما قبلها و ﴿يَقُولُونَ﴾ مضارع وفاعله والجملة صلة ما ﴿وَاهْجُرْهُمْ﴾ أمر ومفعوله والفاعل مستتر و ﴿هَجْراً﴾ مفعول مطلق ﴿جَمِيلًا﴾ صفة والجملة معطوفة على ما قبلها.,Iraab ul Quran,https://tafsir.app/iraab-daas/73/10,2025-06-30 15:14:42
