surah_number,surah_name_arabic,surah_name_english,ayah_number,tafsir_text,tafsir_author,url,extraction_timestamp
92,الليل,Al-Layl,1,الباحث القرآني﴿وَاللَّيْلِ﴾ جار ومجرور متعلقان بفعل قسم محذوف ﴿إِذا﴾ ظرف زمان ﴿يَغْشى﴾ مضارع فاعله مستتر والجملة في محل جر بالإضافة.,Iraab ul Quran,https://tafsir.app/iraab-daas/92/1,2025-06-30 15:30:18
92,الليل,Al-Layl,2,الباحث القرآنيمعطوفة على ما قبلها والإعراب مماثل.,Iraab ul Quran,https://tafsir.app/iraab-daas/92/2,2025-06-30 15:30:20
92,الليل,Al-Layl,3,الباحث القرآني﴿وَما﴾ اسم موصول معطوف على ما قبله ﴿خَلَقَ﴾ ماض فاعله مستتر ﴿الذَّكَرَ﴾ مفعول به ﴿وَالْأُنْثى﴾ معطوف على الذكر والجملة صلة.,Iraab ul Quran,https://tafsir.app/iraab-daas/92/3,2025-06-30 15:30:22
92,الليل,Al-Layl,4,الباحث القرآني﴿إِنَّ سَعْيَكُمْ﴾ إن واسمها واللام المزحلقة ﴿لَشَتَّى﴾ خبرها والجملة جواب القسم لا محل لها.,Iraab ul Quran,https://tafsir.app/iraab-daas/92/4,2025-06-30 15:30:23
92,الليل,Al-Layl,5,الباحث القرآني﴿فَأَمَّا﴾ الفاء حرف تفريع واستئناف ﴿أما﴾ حرف شرط وتفصيل ﴿مَنْ﴾ مبتدأ ﴿أَعْطى﴾ ماض والفاعل مستتر ﴿وَاتَّقى﴾ معطوف على أعطى. وجملة أعطى صلة.,Iraab ul Quran,https://tafsir.app/iraab-daas/92/5,2025-06-30 15:30:25
92,الليل,Al-Layl,6,الباحث القرآنيمعطوفة على ما قبلها.,Iraab ul Quran,https://tafsir.app/iraab-daas/92/6,2025-06-30 15:30:27
92,الليل,Al-Layl,7,الباحث القرآني﴿فَسَنُيَسِّرُهُ﴾ الفاء واقعة في جواب من والسين للاستقبال ومضارع ومفعوله والفاعل مستتر ﴿لِلْيُسْرى﴾ متعلقان بالفعل والجملة خبر المبتدأ من.,Iraab ul Quran,https://tafsir.app/iraab-daas/92/7,2025-06-30 15:30:28
92,الليل,Al-Layl,8,الباحث القرآنيمعطوفة على ما قبلها والإعراب واحد.,Iraab ul Quran,https://tafsir.app/iraab-daas/92/8,2025-06-30 15:30:30
92,الليل,Al-Layl,9,الباحث القرآنيمعطوفة أيضا على ما قبلها وإعرابه مثل سابقه.,Iraab ul Quran,https://tafsir.app/iraab-daas/92/9,2025-06-30 15:30:32
92,الليل,Al-Layl,10,الباحث القرآنيانظر الآية رقم- 7-.,Iraab ul Quran,https://tafsir.app/iraab-daas/92/10,2025-06-30 15:30:33
92,الليل,Al-Layl,11,الباحث القرآني﴿وَما﴾ الواو حرف استئناف ﴿وَما﴾ نافية ﴿يُغْنِي﴾ مضارع مرفوع ﴿عَنْهُ﴾ متعلقان بالفعل ﴿مالُهُ﴾ فاعل والجملة مستأنفة لا محل لها. ﴿إِذا﴾ ظرف زمان ﴿تَرَدَّى﴾ ماض فاعله مستتر والجملة في محل جر بالإضافة.,Iraab ul Quran,https://tafsir.app/iraab-daas/92/11,2025-06-30 15:30:35
92,الليل,Al-Layl,12,الباحث القرآني﴿إِنَّ﴾ حرف مشبه بالفعل ﴿عَلَيْنا﴾ متعلقان بمحذوف خبر إن المقدم ﴿لَلْهُدى﴾ اللام لام المزحلقة ﴿الهدى﴾ اسم إن المؤخر، والجملة مستأنفة لا محل لها.,Iraab ul Quran,https://tafsir.app/iraab-daas/92/12,2025-06-30 15:30:37
92,الليل,Al-Layl,13,الباحث القرآنيمعطوفة على ما قبلها وإعرابها مثلها.,Iraab ul Quran,https://tafsir.app/iraab-daas/92/13,2025-06-30 15:30:38
92,الليل,Al-Layl,14,الباحث القرآني﴿فَأَنْذَرْتُكُمْ﴾ الفاء حرف استئناف وماض وفاعله ومفعوله الأول ﴿ناراً﴾ مفعول به ثان والجملة مستأنفة لا محل لها. ﴿تَلَظَّى﴾ مضارع فاعله مستتر والجملة صفة نارا.,Iraab ul Quran,https://tafsir.app/iraab-daas/92/14,2025-06-30 15:30:40
