surah_number,surah_name_arabic,surah_name_english,ayah_number,tafsir_text,tafsir_author,url,extraction_timestamp
76,الإنسان,Al-Insan,1,الباحث القرآني﴿هَلْ أَتى﴾ حرف استفهام للتشويق وماض و ﴿عَلَى الْإِنْسانِ﴾ متعلقان بالفعل و ﴿حِينٌ﴾ فاعل أتى و ﴿مِنَ الدَّهْرِ﴾ متعلقان بمحذوف صفة حين والجملة ابتدائية لا محل لها. و ﴿لَمْ يَكُنْ﴾ مضارع ناقص مجزوم بلم واسمه مستتر و ﴿شَيْئاً﴾ خبر يكن و ﴿مَذْكُوراً﴾ صفة والجملة حال.,Iraab ul Quran,https://tafsir.app/iraab-daas/76/1,2025-06-30 15:17:35
76,الإنسان,Al-Insan,2,الباحث القرآني﴿إِنَّا خَلَقْنَا الْإِنْسانَ﴾ إن واسمها وماض وفاعله ومفعوله والجملة الفعلية خبر إنا والجملة الاسمية مستأنفة لا محل لها و ﴿مِنْ نُطْفَةٍ﴾ متعلقان بالفعل و ﴿أَمْشاجٍ﴾ صفة نطفة و ﴿نَبْتَلِيهِ﴾ مضارع ومفعوله والفاعل مستتر والجملة حال. و ﴿فَجَعَلْناهُ﴾ ماض وفاعله ومفعوله الأول و ﴿سَمِيعاً﴾ مفعول به ثان و ﴿بَصِيراً﴾ صفة والجملة معطوفة على ما قبلها.,Iraab ul Quran,https://tafsir.app/iraab-daas/76/2,2025-06-30 15:17:37
76,الإنسان,Al-Insan,3,الباحث القرآني﴿إِنَّا هَدَيْناهُ﴾ إن واسمها وماض وفاعله ومفعوله الأول و ﴿السَّبِيلَ﴾ مفعوله الثاني والجملة الفعلية خبر إنا والجملة الاسمية تعليل لا محل لها و ﴿إِمَّا﴾ أداة شرط وتفصيل و ﴿شاكِراً﴾ حال ﴿وَإِمَّا كَفُوراً﴾ معطوف على ما قبله.,Iraab ul Quran,https://tafsir.app/iraab-daas/76/3,2025-06-30 15:17:39
76,الإنسان,Al-Insan,4,الباحث القرآني﴿إِنَّا أَعْتَدْنا﴾ إن واسمها وماض وفاعله والجملة الفعلية خبر إنا والجملة الاسمية مستأنفة و ﴿لِلْكافِرِينَ﴾ متعلقان بالفعل و ﴿سَلاسِلَ﴾ مفعول به ﴿وَأَغْلالًا وَسَعِيراً﴾ معطوفان على ما قبلهما.,Iraab ul Quran,https://tafsir.app/iraab-daas/76/4,2025-06-30 15:17:40
76,الإنسان,Al-Insan,5,الباحث القرآني﴿إِنَّ الْأَبْرارَ يَشْرَبُونَ﴾ إن واسمها ومضارع مرفوع والواو فاعله و ﴿مِنْ كَأْسٍ﴾ متعلقان بمحذوف صفة لمفعول محذوف والجملة الفعلية خبر إن والجملة الاسمية مستأنفة و ﴿كانَ مِزاجُها كافُوراً﴾ كان واسمها وخبرها والجملة صفة كأس.,Iraab ul Quran,https://tafsir.app/iraab-daas/76/5,2025-06-30 15:17:42
76,الإنسان,Al-Insan,6,الباحث القرآني﴿عَيْناً﴾ بدل من كافورا و ﴿يَشْرَبُ﴾ مضارع و ﴿بِها﴾ متعلقان بالفعل و ﴿عِبادُ اللَّهِ﴾ فاعل مضاف إلى لفظ الجلالة والجملة الفعلية صفة عينا و ﴿يُفَجِّرُونَها﴾ مضارع وفاعله ومفعوله والجملة حال و ﴿تَفْجِيراً﴾ مفعول مطلق.,Iraab ul Quran,https://tafsir.app/iraab-daas/76/6,2025-06-30 15:17:43
76,الإنسان,Al-Insan,7,الباحث القرآني﴿يُوفُونَ﴾ مضارع مرفوع والواو فاعله و ﴿بِالنَّذْرِ﴾ متعلقان بالفعل والجملة مستأنفة و ﴿وَيَخافُونَ﴾ مضارع وفاعله و ﴿يَوْماً﴾ مفعول به والجملة معطوفة على ما قبلها و ﴿كانَ شَرُّهُ مُسْتَطِيراً﴾ كان واسمها وخبرها والجملة صفة يوما.,Iraab ul Quran,https://tafsir.app/iraab-daas/76/7,2025-06-30 15:17:45
76,الإنسان,Al-Insan,8,الباحث القرآني﴿وَيُطْعِمُونَ﴾ مضارع مرفوع والواو فاعله و ﴿الطَّعامَ﴾ مفعول به أول والجملة معطوفة على ما قبلها و ﴿عَلى حُبِّهِ﴾ متعلقان بالفعل و ﴿مِسْكِيناً﴾ مفعول به ثان و ﴿يَتِيماً وَأَسِيراً﴾ معطوفان على ما قبلهما.,Iraab ul Quran,https://tafsir.app/iraab-daas/76/8,2025-06-30 15:17:47
76,الإنسان,Al-Insan,9,الباحث القرآني﴿إِنَّما نُطْعِمُكُمْ﴾ كافة ومكفوفة ومضارع ومفعوله والفاعل مستتر والجملة مقول قول مقدر و ﴿لِوَجْهِ اللَّهِ﴾ متعلقان بالفعل ولفظ الجلالة مضاف إليه و ﴿لا﴾ نافية و ﴿نُرِيدُ﴾ مضارع فاعله مستتر و ﴿مِنْكُمْ﴾ متعلقان بالفعل و ﴿جَزاءً﴾ مفعول به والجملة حال ﴿وَلا﴾ نافية و ﴿شُكُوراً﴾ معطوف على جزاء.,Iraab ul Quran,https://tafsir.app/iraab-daas/76/9,2025-06-30 15:17:48
76,الإنسان,Al-Insan,10,الباحث القرآني﴿إِنَّا نَخافُ﴾ إن واسمها ومضارع فاعله مستتر و ﴿مِنْ رَبِّنا﴾ متعلقان بالفعل و ﴿يَوْماً﴾ مفعول به و ﴿عَبُوساً﴾ صفة يوما و ﴿قَمْطَرِيراً﴾ صفة ثانية والجملة الفعلية خبر إنا والجملة الاسمية تعليل.,Iraab ul Quran,https://tafsir.app/iraab-daas/76/10,2025-06-30 15:17:50
76,الإنسان,Al-Insan,11,الباحث القرآني﴿فَوَقاهُمُ اللَّهُ﴾ الفاء حرف استئناف وماض ومفعوله الأول ولفظ الجلالة فاعل و ﴿شَرَّ ذلِكَ﴾ مفعول به ثان مضاف إلى اسم الإشارة و ﴿الْيَوْمِ﴾ بدل من اسم الإشارة والجملة مستأنفة ﴿وَلَقَّاهُمْ﴾ معطوف على فوقاهم ﴿نَضْرَةً﴾ مفعول به ثان و ﴿سُرُوراً﴾ معطوف على نضرة.,Iraab ul Quran,https://tafsir.app/iraab-daas/76/11,2025-06-30 15:17:51
76,الإنسان,Al-Insan,12,الباحث القرآني﴿وَجَزاهُمْ﴾ ماض ومفعوله الأول والفاعل مستتر والجملة معطوفة على ما قبلها و ﴿بِما صَبَرُوا﴾ الباء حرف جر وما مصدرية وماض وفاعله والمصدر المؤول من ما والفعل في محل جر بالباء والجار متعلقان بالفعل و ﴿جَنَّةً﴾ مفعول به ثان و ﴿حَرِيراً﴾ معطوف على جنة.,Iraab ul Quran,https://tafsir.app/iraab-daas/76/12,2025-06-30 15:17:53
76,الإنسان,Al-Insan,13,الباحث القرآني﴿مُتَّكِئِينَ﴾ حال منصوبة و ﴿فِيها﴾ متعلقان بما قبلهما و ﴿عَلَى الْأَرائِكِ﴾ متعلقان بمحذوف حال من الضمير المستتر بمتكئين. و ﴿لا﴾ نافية و ﴿يَرَوْنَ﴾ مضارع مرفوع والواو فاعله و ﴿فِيها﴾ متعلقان بالفعل و ﴿شَمْساً﴾ مفعول به ﴿وَ﴾ الواو حرف عطف و ﴿لا زَمْهَرِيراً﴾ معطوف على شمسا والجملة حال.,Iraab ul Quran,https://tafsir.app/iraab-daas/76/13,2025-06-30 15:17:55
